tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
9606	Homo sapiens	5648	0	live	MASP1	3MC1, CRARF, CRARF1, MAP-1, MAP1, MASP, MASP-3, MASP3, MAp44, PRSS5, RaRF	MBL associated serine protease 1	mannan-binding lectin serine protease 1|C4/C2 activating component of Ra-reactive factor|Ra-reactive factor serine protease p100|complement factor MASP-3|complement-activating component of Ra-reactive factor|mannan binding lectin serine peptidase 1|mannose-associated serine protease 1|mannose-binding lectin-associated serine protease 1|mannose-binding protein-associated serine protease|serine protease 5	3q27.3	3	NC_000003.12	187217282	187291737	minus	18	600521	
10090	Mus musculus	111343	0	live	Il1	Il-1	interleukin 1 complex			2							
9606	Homo sapiens	4303	0	live	FOXO4	AFX, AFX1, MLLT7	forkhead box O4	forkhead box protein O4|fork head domain transcription factor AFX1|myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 7	Xq13.1	X	NC_000023.11	71095851	71103532	plus	3	300033	
9606	Homo sapiens	23236	0	live	PLCB1	DEE12, EIEE12, PI-PLC, PLC-154, PLC-I, PLC-beta-1, PLC154A, PLCB1B, PLCB1	phospholipase C beta 1	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-1|1-phosphatidyl-D-myo-inositol-4,5-bisphosphate|inositoltrisphosphohydrolase|monophosphatidylinositol phosphodiesterase|phosphoinositidase C|phosphoinositide phospholipase C|phospholipase C, beta 1 (phosphoinositide-specific)|phospholipase C-I|triphosphoinositide phosphodiesterase	20p12.3	20	NC_000020.11	8132266	8884900	plus	33	607120	
10090	Mus musculus	18132	0	live	Notch4	Int-3, Int3, N4	notch 4	neurogenic locus notch homolog protein 4|Notch gene homolog 4	17 18.15 cM	17	NC_000083.7	34783257	34807517	plus	30		
9606	Homo sapiens	3305	0	live	HSPA1L	HSP70-1L, HSP70-HOM, HSP70T, hum70t	heat shock protein family A (Hsp70) member 1 like	heat shock 70 kDa protein 1-like|epididymis secretory sperm binding protein|heat shock 10kDa protein 1-like|heat shock 70 kDa protein 1-Hom|heat shock 70 kDa protein 1L|heat shock 70kD protein-like 1|heat shock 70kDa protein 1-like|heat shock protein family A member 1L	6p21.33	6	NC_000006.12	31809619	31815283	minus	2	140559	
9606	Homo sapiens	2775	0	live	GNAO1	DEE17, EIEE17, G-ALPHA-o, GNAO, HG1G, HLA-DQB1, NEDIM	G protein subunit alpha o1	guanine nucleotide-binding protein G(o) subunit alpha|GO2-q chimeric G-protein|guanine nucleotide binding protein (G protein), alpha activating activity polypeptide O|guanine nucleotide-binding regulatory protein 2|heterotrimeric guanine nucleotide-binding protein 1G	16q13	16	NC_000016.10	56191489	56357444	plus	13	139311	
9606	Homo sapiens	3710	0	live	ITPR3	CMT1J, IP3R, IP3R3	inositol 1,4,5-trisphosphate receptor type 3	inositol 1,4,5-trisphosphate receptor type 3|IP3 receptor|inositol 1,4,5-triphosphate receptor, type 3|insP3R3|type 3 InsP3 receptor	6p21.31	6	NC_000006.12	33621322	33696562	plus	62	147267	
10090	Mus musculus	193740	0	live	Hspa1a	Hsp70-3, Hsp70.3, Hsp72, hsp68, hsp70A1	heat shock protein 1A	heat shock 70 kDa protein 1A|68 kDa heat shock protein|heat shock 70 kDa protein 3|heat shock 70kDa protein 1A|heat shock protein, 70 kDa 3|inducible heat shock protein 70	17 18.51 cM	17	NC_000083.7	35188335	35191132	minus	1		
9606	Homo sapiens	115650	0	live	TNFRSF13C	BAFF-R, BAFFR, BROMIX, CD268, CVID4, prolixin	TNF receptor superfamily member 13C	tumor necrosis factor receptor superfamily member 13C|B cell-activating factor receptor|BAFF receptor|BLyS receptor 3	22q13.2	22	NC_000022.11	41922032	41926806	minus	3	606269	
9606	Homo sapiens	4320	0	live	MMP11	SL-3, ST3, STMY3	matrix metallopeptidase 11	stromelysin-3|matrix metallopeptidase 11 (stromelysin 3)|stromelysin III	22q11.23	22	NC_000022.11	23772849	23784316	plus	8	185261	
9606	Homo sapiens	84639	0	live	IL1F10	FIL1-theta, FKSG75, IL-1HY2, IL-38, IL1-theta, IL1HY2	interleukin 1 family member 10	interleukin-1 family member 10|FIL1 theta|IL-1 theta|IL-1F10 (canonical form IL-1F10a)|family of interleukin 1-theta|interleukin 1 family member 10 (theta)|interleukin-1 HY2|interleukin-1 receptor antagonist FKSG75|interleukin-1 receptor antagonist-like FIL1 theta|interleukin-38	2q14.1	2	NC_000002.12	113067970	113075843	plus	5	615296	
9606	Homo sapiens	8078	0	live	USP5	ISOT	ubiquitin specific peptidase 5	ubiquitin carboxyl-terminal hydrolase 5|deubiquitinating enzyme 5|isopeptidase T|testicular tissue protein Li 218|ubiquitin isopeptidase T|ubiquitin specific protease 5 (isopeptidase T)|ubiquitin thioesterase 5|ubiquitin thiolesterase 5|ubiquitin-specific protease-5 (ubiquitin isopeptidase T)|ubiquitin-specific-processing protease 5	12p13.31	12	NC_000012.12	6852150	6866632	plus	20	601447	
9606	Homo sapiens	1041	0	live	CDSN	HTSS, HTSS1, HYPT2, PSS, PSS1	corneodesmosin	corneodesmosin|S protein|differentiated keratinocyte S protein	6p21.33	6	NC_000006.12	31115087	31120446	minus	2	602593	
9606	Homo sapiens	2523	0	live	FUT1	H, HH, HSC	fucosyltransferase 1 (H blood group)	galactoside alpha-(1,2)-fucosyltransferase 1|GDP-L-fucose:beta-D-galactoside 2-alpha-L-fucosyltransferase 1|H antigen|H glycosyltransferase|H glycosytransferase|a-1, 2 fucosyltransferase (H antigen)|alpha(1,2) fucosyltransferase 1|alpha(1,2)FT 1|blood group H alpha 2-fucosyltransferase|galactoside 2-L-fucosyltransferase enzyme|galactoside 2-alpha-L-fucosyltransferase|nonfunctional fucosyltransferase 1|type 1 galactoside alpha-(1,2)-fucosyltransferase FUT1|type 2 galactoside alpha-(1,2)-fucosyltransferase FUT1	19q13.33	19	NC_000019.10	48748011	48755358	minus	5	211100	
9606	Homo sapiens	406974	0	live	MIR197	MIRN197, miR-197, miRNA197	microRNA 197	hsa-mir-197	1p13.3	1	NC_000001.11	109598893	109598967	plus	1	611189	
9606	Homo sapiens	406960	0	live	MIR184	EDICT, MIRN184, miR-184	microRNA 184	hsa-mir-184	15q25.1	15	NC_000015.10	79209788	79209871	plus	1	613146	
9606	Homo sapiens	9070	0	live	ASH2L	ASH21, ASH2L2, Bre2, ASH2L	ASH2 like, histone lysine methyltransferase complex subunit	set1/Ash2 histone methyltransferase complex subunit ASH2|ASH2-like protein|ash2 (absent, small, or homeotic)-like	8p11.23	8	NC_000008.11	38105493	38140080	plus	18	604782	
7227	Drosophila melanogaster	50022	0	live	Hsp70Bbb	Dmel_CG5834, CG31354, CG5834, Dm-hsp70, Dmel\CG5834, HSP70, HSP70Bbb, HSP70cA5, Hsp-70, Hsp70, Hsp70B, Hsp70Bb, dHsp70, hsp70, hsp70B, hsp70Bb-prime, hsp70bBb, hsp70bbb	Heat shock protein 70 Bbb	heat shock protein 70 Bbb|70 kDa heat shock protein, cytosolic A 5|CG5834-PA|Hsp70Bbb-PA|heat shock protein 70|heat-shock protein 70	3-52 cM	3R	NT_033777.3	12502510	12504856	plus	1		
7227	Drosophila melanogaster	41840	0	live	Hsc70-4	Dmel_CG4264, BAP74, Bap74, C7LA75, CG4264, Dmel\CG4264, E(csp)1545, E(nd)195, HSC-70, HSC4, HSC70, HSC70-4, HSP70, HSP70cB2, Hsc-4, Hsc-70-4, Hsc4, Hsc4p, Hsc70, Hsc70.4, Hsp-c4, Hsp70, Q3KN45_DROME, anon-WO0118547.237, bs17d06.y1, chr3R:11070155..11070315, dHSP70, dHsp70, dhsc70, hsc4, hsc70, hsc70-4, hsp70, i190, l(3)03550, l(3)L3929, l(3)j7A4, mtHsp 70, scd	Heat shock protein 70 cognate 4	heat shock protein 70 cognate 4|70 kDa heat shock protein, cytosolic B 2|Bap74|CG4264-PA|CG4264-PB|CG4264-PC|CG4264-PD|CG4264-PE|CG4264-PF|CG4264-PG|Hsc70-4-PA|Hsc70-4-PB|Hsc70-4-PC|Hsc70-4-PD|Hsc70-4-PE|Hsc70-4-PF|Hsc70-4-PG|heat shock 70 kDa protein cognate 4|heat shock 70-kDa protein cognate 4|heat shock cognate 4|heat shock cognate 70|heat shock cognate protein 4|heat shock cognate protein 70-4|heat shock protein 70|heat shock protein cognate 4|heat-shock protein 70|hsp cognate 4|scattered	3-56 cM	3R	NT_033777.3	15242687	15246614	plus	6		
10090	Mus musculus	12944	0	live	Crp		C-reactive protein, pentraxin-related	C-reactive protein|C-reactive protein, petaxin related	1 80.13 cM	1	NC_000067.7	172525623	172527533	plus	2		
9606	Homo sapiens	128674	0	live	PROKR2	GPR73L1, GPR73b, GPRg2, HH3, KAL3, PKR2, dJ680N4.3	prokineticin receptor 2	prokineticin receptor 2|G protein-coupled receptor 73-like 1|G-protein coupled receptor I5E|PK-R2	20p12.3	20	NC_000020.11	5299218	5316954	minus	4	607123	
9606	Homo sapiens	1302	0	live	COL11A2	DFNA13, DFNB53, FBCG2, HKE5, OSMEDA, OSMEDB, PARP, STL3	collagen type XI alpha 2 chain	collagen alpha-2(XI) chain|collagen, type XI, alpha 2|pro-a2 chain of collagen type XI	6p21.32	6	NC_000006.12	33162694	33193519	minus	72	120290	
9606	Homo sapiens	10866	0	live	HCP5	6S2650E, D6S2650E, P5-1	HLA complex P5	HLA class I histocompatibility antigen protein P5|HLA complex P5 (non-protein coding)|HLA complex protein P5|MHC class I region ORF	6p21.33	6	NC_000006.12	31463180	31465809	plus	2	604676	
9606	Homo sapiens	375704	0	live	ENHO	C9orf165, UNQ470	energy homeostasis associated	adropin|GAAI470|energy homeostasis-associated protein	9p13.3	9	NC_000009.12	34521043	34522990	minus	2	618556	
9606	Homo sapiens	8482	0	live	SEMA7A	CD108, CDw108, H-SEMA-K1, H-Sema-L, JMH, PFIC11, SEMAK1, SEMAL	semaphorin 7A (JohnMiltonHagen blood group)	semaphorin-7A|JMH blood group antigen|John Milton Hagen blood group H-Sema K1|john-Milton-Hargen human blood group Ag|sema K1|sema L|sema domain, immunoglobulin domain (Ig), and GPI membrane anchor, (semaphorin) 7A (JMH blood group)|sema domain, immunoglobulin domain (Ig), and GPI membrane anchor, 7A|semaphorin 7A (John Milton Hagen blood group)|semaphorin 7A, GPI membrane anchor (John Milton Hagen blood group)|semaphorin-K1|semaphorin-L	15q24.1	15	NC_000015.10	74409289	74433958	minus	16	607961	
559292	Saccharomyces cerevisiae S288C	856840	0	live	SSA4	YER103W, YG107	Hsp70 family chaperone SSA4	Hsp70 family chaperone SSA4		V	NC_001137.3	364589	366517	plus	1		
9606	Homo sapiens	7916	0	live	PRRC2A	BAT2, D6S51, D6S51E, G2	proline rich coiled-coil 2A	protein PRRC2A|HLA-B-associated transcript 2|large proline-rich protein BAT2|proline-rich and coiled-coil-containing protein 2A|protein G2	6p21.33	6	NC_000006.12	31620715	31637771	plus	31	142580	
9606	Homo sapiens	442916	0	live	MIR371A	MIR371, MIRN371, hsa-mir-371, hsa-mir-371a	microRNA 371a	microRNA 371	19q13.42	19	NC_000019.10	53787675	53787741	plus	1	612043	
10116	Rattus norvegicus	108348108	0	live	Hspa1b	HSP70, HSP70-1, HSP70.1, HSP70.2, Hsp70-2, Hsp72, Hspa2	heat shock protein family A (Hsp70) member 1B	heat shock 70 kDa protein 1B|Heat shock 70 kDa protein 2|heat shock 70 kDa protein 1|heat shock 70 kDa protein 1A/1B|heat shock 70kD protein 1B|heat shock protein 1B|heat shock protein 70	20p12	20	NC_086038.1	3875411	3877866	plus	1		
7227	Drosophila melanogaster	42852	0	live	Hsp68	Dmel_CG5436, 68, CG5436, DmHsp68, Dmel\CG5436, HSP68, HSP68_DROME, HSP70cA7, Hsp-68, hsp68	Heat shock protein 68	heat shock protein 68|70 kDa heat shock protein, cytosolic A 7|CG5436-PA|Hsp 68|Hsp68-PA	3-82 cM	3R	NT_033777.3	24055080	24057310	minus	1		
9606	Homo sapiens	4783	0	live	NFIL3	E4BP4, IL3BP1, NF-IL3AA, NFIL3	nuclear factor, interleukin 3 regulated	nuclear factor interleukin-3-regulated protein|E4 promoter-binding protein 4|adenovirus E4 promoter region binding protein|interleukin-3 promoter transcriptional activator|interleukin-3-binding protein 1|transcriptional activator NF-IL3A	9q22.31	9	NC_000009.12	91409045	91483497	minus	9	605327	
9606	Homo sapiens	375033	0	live	PEAR1	JEDI, MEGF12	platelet endothelial aggregation receptor 1	platelet endothelial aggregation receptor 1|multiple EGF-like domains protein 12|multiple EGF-like-domains 12|multiple epidermal growth factor-like domains protein 12	1q23.1	1	NC_000001.11	156893718	156916429	plus	24	610278	
9606	Homo sapiens	2257	0	live	FGF12	DEE47, EIEE47B, FHF1, FGF12	fibroblast growth factor 12	fibroblast growth factor 12|fibroblast growth factor 12B|fibroblast growth factor FGF-12b|fibroblast growth factor homologous factor 1|myocyte-activating factor	3q28-q29	3	NC_000003.12	192139390	192727541	minus	9	601513	
9606	Homo sapiens	838	0	live	CASP5	ICE(rel)III, ICEREL-III, ICH-3	caspase 5	caspase-5|TY protease|caspase 5, apoptosis-related cysteine peptidase|caspase 5, apoptosis-related cysteine protease|protease ICH-3|protease TY	11q22.3	11	NC_000011.10	104994243	105023168	minus	10	602665	
559292	Saccharomyces cerevisiae S288C	852203	0	live	SSA3	YBL075C, YG106	Hsp70 family ATPase SSA3	Hsp70 family ATPase SSA3		II	NC_001134.8	84499	86448	minus	1		
9606	Homo sapiens	10398	0	live	MYL9	LC20, MLC-2C, MLC2, MMIHS4, MRLC1, MYRL2	myosin light chain 9	myosin regulatory light polypeptide 9|20 kDa myosin light chain|epididymis secretory sperm binding protein|myosin RLC|myosin regulatory light chain 1|myosin regulatory light chain 9|myosin regulatory light chain MRLC1|myosin, light chain 9, regulatory|myosin, light polypeptide 9, regulatory	20q11.23	20	NC_000020.11	36541519	36551447	plus	4	609905	
9606	Homo sapiens	693193	0	live	MIR608	MIRN608, hsa-mir-608	microRNA 608		10q24.31	10	NC_000010.11	100974985	100975084	plus	1		
9606	Homo sapiens	59307	0	live	SIGIRR	IL-1R8, TIR8	single Ig and TIR domain containing	single Ig IL-1-related receptor|single Ig IL-1R-related molecule|single immunoglobulin and toll-interleukin 1 receptor (TIR) domain|single immunoglobulin domain IL1R1 related|single immunoglobulin domain-containing IL1R-related protein|toll/interleukin-1 receptor 8	11p15.5	11	NC_000011.10	405716	417397	minus	11	605478	
9606	Homo sapiens	442898	0	live	MIR324	MIRN324, hsa-mir-324, mir-324	microRNA 324		17p13.1	17	NC_000017.11	7223297	7223379	minus	1		
10090	Mus musculus	17064	0	live	Cd93	6030404G09Rik, AA4.1, C1qr1, C1qrp, Ly68	CD93 antigen	complement component C1q receptor|C1q/MBL/SPA receptor|C1qR(p)|cell surface antigen AA4|complement component 1, q subcomponent, receptor 1|ly-68|lymphocyte antigen 68	2 73.48 cM	2	NC_000068.8	148278571	148285455	minus	2		
9606	Homo sapiens	406923	0	live	MIR133A2	MIRN133A2, mir-133a-2	microRNA 133a-2	hsa-mir-133a-2	20q13.33	20	NC_000020.11	62564912	62565013	plus	1	610255	
9606	Homo sapiens	219285	0	live	SAMD9L	ATXPC, C7DELq, C7orf6, DEL7q, DRIF2, M7MLS1, MLSM7, SCA49, UEF1	sterile alpha motif domain containing 9 like	sterile alpha motif domain-containing protein 9-like|SAM domain-containing protein 9-like	7q21.2	7	NC_000007.14	93130056	93148385	minus	6	611170	
9606	Homo sapiens	5332	0	live	PLCB4	ARCND2, ARCND2A, ARCND2B, PI-PLC	phospholipase C beta 4	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-4|1-phosphatidyl-D-myo-inositol-4,5-bisphosphate|PLC-beta-4|dJ1119D9.2 (Phopholipase C, beta 4 (1-Phosphatidylinositol-4,5-Bisphosphate Phosphodiesterase Beta 4))|inositoltrisphosphohydrolase|monophosphatidylinositol phosphodiesterase|phosphoinositidase C|phosphoinositide phospholipase C-beta-4|triphosphoinositide phosphodiesterase	20p12.3-p12.2	20	NC_000020.11	9068678	9480808	plus	49	600810	
9606	Homo sapiens	23601	0	live	CLEC5A	CLECSF5, MDL-1, MDL1	C-type lectin domain containing 5A	C-type lectin domain family 5 member A|C-type (calcium dependent, carbohydrate-recognition domain) lectin, superfamily member 5|C-type lectin superfamily member 5|myeloid DAP12-associating lectin-1	7q34	7	NC_000007.14	141927357	141946974	minus	7	604987	
9606	Homo sapiens	8832	0	live	CD84	LY9B, SLAMF5, hCD84, mCD84	CD84 molecule	SLAM family member 5|CD84 antigen (leukocyte antigen)|cell surface antigen MAX.3|hly9-beta|leucocyte differentiation antigen CD84|leukocyte antigen CD84|leukocyte differentiation antigen CD84|signaling lymphocytic activation molecule 5	1q23.3	1	NC_000001.11	160541098	160579496	minus	9	604513	
9606	Homo sapiens	9103	0	live	FCGR2C	CD32, CD32C, CDW32, FCG2, FCRIIC, FcgammaRIIc, IGFR2	Fc gamma receptor IIc (gene/pseudogene)	low affinity immunoglobulin gamma Fc region receptor II-c|Fc fragment of IgG receptor IIc|Fc fragment of IgG, low affinity IIc, receptor for (CD32)|Fc gamma receptor IIC|IgG Fc receptor II-c|fc-gamma-RIIc|immunoglobulin G Fc receptor II-c	1q23.3	1	NC_000001.11	161581339	161601220	plus	7	612169	
9606	Homo sapiens	23057	0	live	NMNAT2	C1orf15, PNAT2	nicotinamide nucleotide adenylyltransferase 2	nicotinamide/nicotinic acid mononucleotide adenylyltransferase 2|NMN adenylyltransferase 2|NMN/NaMN adenylyltransferase 2|NaMN adenylyltransferase 2|nicotinamide mononucleotide adenylyltransferase 2|nicotinate-nucleotide adenylyltransferase 2|pyridine nucleotide adenylyltransferase 2	1q25.3	1	NC_000001.11	183248237	183418380	minus	12	608701	
9606	Homo sapiens	79004	0	live	CUEDC2	C10orf66, bA18I14.5	CUE domain containing 2	CUE domain-containing protein 2	10q24.32	10	NC_000010.11	102423249	102432574	minus	9	614142	
6239	Caenorhabditis elegans	172757	0	live	hsp-70	CELE_C12C8.1	Heat shock protein 70	Heat shock protein 70		I	NC_003279.8	9320325	9322519	minus	3		
6239	Caenorhabditis elegans	178507	0	live	hsp-1	CELE_F26D10.3	Heat shock protein hsp-1	Heat shock protein hsp-1		IV	NC_003282.8	17278959	17281330	plus	4		
9606	Homo sapiens	112755	0	live	STX1B	GEFSP91, STX1B2, STX1B	syntaxin 1B	syntaxin-1B|syntaxin-1B1|syntaxin-1B2	16p11.2	16	NC_000016.10	30989256	31010638	minus	11	601485	
7955	Danio rerio	30671	0	live	hsp70.3	hsp70, hsp70-4, hspa1a	heat shock cognate 70-kd protein, tandem duplicate 3	heat shock cognate 70-kd protein, tandem duplicate 3|etID309743.10|heat shock 70kD protein 1A|stress protein HSP70		3	NC_007114.7	26123736	26127091	plus	2		
10090	Mus musculus	15482	0	live	Hspa1l	Hsc70t, Msh5	heat shock protein 1-like	heat shock 70 kDa protein 1-like|heat shock 70 kDa protein 1L|heat shock 70 kDa-like protein 1|heat shock 70kDa protein 1-like|heat shock protein cognate 70, testis|heat shock-related protein hsc70t|inducible heat shock protein 70|spermatid-specific heat shock protein 70	17 18.51 cM	17	NC_000083.7	35191679	35198204	plus	2		
9606	Homo sapiens	51172	0	live	NAGPA	APAA, UCE	N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase	N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase|alpha-N-acetylglucosaminyl phosphodiesterase|lysosomal alpha-N-acetylglucosaminidase|mannose 6-phosphate-uncovering enzyme|phosphodiester alpha-GlcNAcase	16p13.3	16	NC_000016.10	5024844	5033935	minus	10	607985	
9606	Homo sapiens	10154	0	live	PLXNC1	CD232, PLXN-C1, VESPR	plexin C1	plexin-C1|plexin (semaphorin receptor)|receptor for viral semaphorin protein|receptor for virally-encoded semaphorin|virus-encoded semaphorin protein receptor	12q22	12	NC_000012.12	94148577	94307675	plus	34	604259	
9606	Homo sapiens	7920	0	live	ABHD16A	BAT5, D6S82E, NG26, PP199, SPG86, hBAT5	abhydrolase domain containing 16A, phospholipase	phosphatidylserine lipase ABHD16A|HLA-B associated transcript 5|abhydrolase domain-containing protein 16A|alpha/beta hydrolase domain-containing protein 16A|monoacylglycerol lipase ABHD16A|protein ABHD16A|protein G5	6p21.33	6	NC_000006.12	31686955	31703324	minus	21	142620	
7227	Drosophila melanogaster	41609	0	live	Hsc70-2	Dmel_CG7756, CG7756, Dmel\CG7756, HSC-70, HSC2, HSC70, HSC70-2, HSP70cA8, HSP7B_DROME, Hsc-2, Hsc2, Hsc70, Hsc70.2, dhsc70, hsc2, hsc70, hsp70	Heat shock protein 70 cognate 2	heat shock protein 70 cognate 2|70 kDa heat shock protein, cytosolic A 8|CG7756-PA|Hs protein cognate 2|Hsc70-2-PA|Hsp cognate 2|heat shock protein cognate 2|heat shock protein cognate-2	3-53 cM	3R	NT_033777.3	13044759	13047388	plus	2		
9606	Homo sapiens	64641	0	live	EBF2	COE2, EBF-2, O/E-3, OE-3	EBF transcription factor 2	transcription factor COE2|Collier, Olf and EBF 2|Collier, Olf and EBF transcription factor 2|OLF-1/EBF-LIKE 3|early B cell factor 2|metencephalon-mesencephalnon-olfactory transcription factor 1	8p21.2	8	NC_000008.11	25841725	26045413	minus	16	609934	
10090	Mus musculus	109332	0	live	Cdcp1	9030022E12Rik, E030027H19Rik	CUB domain containing protein 1	CUB domain-containing protein 1|membrane glycoprotein gp140|transmembrane and associated with src kinases	9 73.92 cM	9	NC_000075.7	122999870	123045175	minus	10		
10090	Mus musculus	547431	0	live	Btnl2	BTL-II, BTLN2, Btl2, Gm315, NG9	butyrophilin-like 2	butyrophilin-like protein 2|butyrophylin-like MHC class II associated	17 17.98 cM	17	NC_000083.7	34573763	34588466	plus	11		
10116	Rattus norvegicus	24963	0	live	Hspa1l	Hsp70-3	heat shock protein family A (Hsp70) member 1 like	heat shock 70 kDa protein 1-like|HSP70.3|Heat shock protein 70-1l|heat shock 70 kDa protein 1L|heat shock 70 kDa protein 3|heat shock protein 1-like|heat shock protein 70	20p12	20	NC_086038.1	3853496	3860223	minus	2		
9606	Homo sapiens	144481	0	live	SOCS2-AS1		SOCS2 antisense RNA 1	SOCS2 antisense RNA 1 (non-protein coding)	12q22	12	NC_000012.12	93565628	93571398	minus	4	617269	
9606	Homo sapiens	100126338	0	live	MIR937	MIRN937, hsa-mir-937, mir-937	microRNA 937		8q24.3	8	NC_000008.11	143812957	143813042	minus	1		
10116	Rattus norvegicus	309620	0	live	Btnl2	BTL-II, Ng9	butyrophilin-like 2	butyrophilin-like protein 2|butyrophilin-like 2 (MHC class II associated)	20p12	20	NC_086038.1	4492100	4505932	minus	9		
7955	Danio rerio	570524	0	live	crp5	CRP5.1, crp, si:ch211-234p6.10, zgc:136389, zgc:152809	c-reactive protein, pentraxin-related 5	C-reactive protein|PTX|PTX5|c-reactive protein, pentraxin-related|dare-CRP|dare-PTX|pentraxin fusion protein|pentraxin-related C-reactive protein|short-chain pentraxin		24							
7955	Danio rerio	100270764	0	live	cd40	si:ch211-231h20.3, tnfsrf5	CD40 molecule, TNF receptor superfamily member 5	tumor necrosis factor receptor superfamily member 5|CD40 antigen|TNFR superfamily member 5		23	NC_007134.7	37823156	37835794	minus	9		
7955	Danio rerio	100141350	0	live	crp3	si:ch211-234p6.12	C-reactive protein 3	C-reactive protein 3|uncharacterized protein LOC100141350|PTX3		24	NC_007135.7	38092605	38097305	minus	3		
9606	Homo sapiens	28412	0	live	IGHV3-66	IGHV366, VH	immunoglobulin heavy variable 3-66	immunogloblin heavy chain variable region	14q32.33	14	NC_000014.9	106675015	106675465	minus	0		
9606	Homo sapiens	101930114	0	live	HSD11B1-AS1		HSD11B1 antisense RNA 1		1q32.2	1	NC_000001.11	209661359	209742562	minus	5		
9606	Homo sapiens	192343	0	live	NEWENTRY		Record to support submission of GeneRIFs for a gene not in Gene (human).										
7955	Danio rerio	793819	0	live	cd40lg		CD40 ligand	CD40 ligand|CD154|TNFSF5		14	NC_007125.7	31788733	31797970	plus	5		
7955	Danio rerio	100535101	0	live	hsp70.2	si:ch73-46h18.6, si:dkeyp-69e1.1, zgc:174006	heat shock cognate 70-kd protein, tandem duplicate 2	heat shock cognate 70-kd protein, tandem duplicate 2		3							
7955	Danio rerio	797437	0	live	crp6	si:ch211-234p6.8	C-reactive protein 6	C-reactive protein 6|uncharacterized protein LOC797437|PTX6		24	NC_007135.7	38130486	38131613	minus	3		
7955	Danio rerio	100124600	0	live	crp7	CRP, zgc:171660	C-reactive protein 7	C-reactive protein 7|uncharacterized protein LOC100124600|PTX7|pentraxin-related C-reactive protein		24	NC_007135.7	38137389	38192003	minus	5		
7955	Danio rerio	570508	0	live	crp1	si:ch211-234p6.14	C-reactive protein 1	pentraxin fusion protein|novel pentaxin family domain containing protein		24	NC_007135.7	38072915	38080492	minus	3		
6239	Caenorhabditis elegans	190990	0	live	npr-32	CELE_Y116A8B.5	G-protein coupled receptors family 1 profile domain-containing protein	G-protein coupled receptors family 1 profile domain-containing protein		IV	NC_003282.8	17225969	17231058	minus	12		
6239	Caenorhabditis elegans	174806	0	live	F44E5.5	CELE_F44E5.5	Heat shock protein 70	Heat shock protein 70		II	NC_003280.10	11759662	11761861	plus	2		
7955	Danio rerio	798846	0	live	hspa1b	si:ch211-199o1.2	heat shock protein family A (Hsp70) member 1B	Heat shock 70 kDa protein-like|uncharacterized protein LOC798846		8	NC_007119.7	24967697	24971216	minus	2		
294381	Entamoeba histolytica HM-1:IMSS	3411514	0	live	EHI_044590	EHI_044590, 3.t00132	40S ribosomal protein S5, putative	40S ribosomal protein S5, putative		Unknown							
294381	Entamoeba histolytica HM-1:IMSS	3408349	0	live	EHI_137870	EHI_137870, 64.t00024	40S ribosomal protein S5, putative	40S ribosomal protein S5, putative		Unknown							
294381	Entamoeba histolytica HM-1:IMSS	3406987	0	live	EHI_126110	EHI_126110, 109.t00020	40S ribosomal protein S5, putative	40S ribosomal protein S5, putative		Unknown							
294381	Entamoeba histolytica HM-1:IMSS	3404711	0	live	EHI_200850	EHI_200850, 221.t00002	40S ribosomal protein S5, putative	40S ribosomal protein S5, putative		Unknown							
